date,region,product,channel,units_sold,unit_price,discount_pct,customer_age,customer_gender,returned,revenue,cost,profit
2022-02-27,Central,Laptop,Wholesale,38,301.56,0.28,65,Female,0,8250.68,5557.52,2693.16
2022-06-03,South,Headphones,Retail,28,699.03,0.22,37,Other,0,15266.82,7775.81,7491.01
2023-02-08,West,Phone,Retail,8,928.13,0.08,26,Other,0,6831.04,3940.8,2890.24
2023-09-20,Central,Keyboard,Wholesale,74,387.87,0.28,23,Other,0,20665.71,12530.6,8135.11
2022-09-23,West,Monitor,Direct,89,465.02,0.2,64,Female,0,33109.42,21503.15,11606.27
2022-11-11,West,Webcam,Direct,47,928.07,0.12,22,Male,0,38384.98,17633.99,20750.99
2023-12-16,West,Headphones,Wholesale,36,1419.69,0.2,58,Other,0,40887.07,23346.25,17540.82
2022-02-10,East,Webcam,Retail,50,1018.62,0.12,55,Male,0,44819.28,27882.48,16936.8
2022-04-15,South,Webcam,Online,9,1178.7,0.03,52,Other,0,10290.05,4730.73,5559.32
2022-07-12,Central,Headphones,Direct,60,562.88,0.22,48,Female,0,26342.78,14271.05,12071.73
2023-02-05,Central,Keyboard,Online,72,422.94,0.25,30,Other,0,22838.76,12317.14,10521.62
2022-10-05,South,Headphones,Retail,67,692.32,0.22,43,Other,1,36180.64,23582.67,12597.97
2022-12-20,South,Phone,Online,53,1214.56,0.07,39,Male,1,59865.66,37906.45,21959.21
2023-08-03,South,Webcam,Wholesale,82,695.32,0.29,49,Female,0,40481.53,19009.23,21472.3
2023-12-10,South,Keyboard,Direct,99,1273.15,0.01,32,Other,0,124781.43,58633.02,66148.41
2022-09-13,North,Webcam,Direct,17,1483.38,0.1,28,Female,0,22695.71,14003.39,8692.32
2023-10-13,Central,Headphones,Wholesale,53,126.6,0.08,33,Male,0,6173.02,3838.9,2334.12
2023-10-23,North,Keyboard,Wholesale,28,87.21,0.01,64,Female,0,2417.46,1096.73,1320.73
2022-04-09,West,Keyboard,Direct,63,241.39,0.12,23,Female,0,13382.66,7003.87,6378.79
2023-08-11,West,Laptop,Direct,15,588.87,0.19,63,Male,0,7154.77,4634.37,2520.4
2022-10-09,Central,Laptop,Direct,19,213.94,0.26,28,Other,0,3008.0,1274.87,1733.13
2023-02-07,West,Laptop,Retail,86,1308.58,0.3,69,Other,0,78776.52,40346.84,38429.68
2022-04-19,South,Headphones,Retail,70,54.26,0.24,27,Female,0,2886.63,1712.82,1173.81
2023-12-01,North,Monitor,Retail,47,487.37,0.14,33,Other,0,19699.5,12436.81,7262.69
2022-07-18,South,Phone,Online,71,293.35,0.22,29,Male,0,16245.72,9679.16,6566.56
2022-10-30,West,Headphones,Retail,48,1398.68,0.25,24,Female,0,50352.48,26145.84,24206.64
2022-11-23,North,Webcam,Direct,73,1010.83,0.14,56,Female,1,63459.91,44268.7,19191.21
2022-06-03,South,Laptop,Retail,20,1369.8,0.24,44,Other,0,20820.96,8587.81,12233.15
2023-07-06,Central,Keyboard,Direct,37,1459.05,0.14,41,Other,0,46426.97,25461.79,20965.18
2023-10-07,South,Headphones,Wholesale,75,755.71,0.12,67,Other,0,49876.86,27582.73,22294.13
2023-02-09,West,Keyboard,Online,2,366.79,0.16,32,Female,0,616.21,290.81,325.4
2023-04-07,North,Webcam,Online,64,306.72,0.2,23,Other,0,15704.06,8913.82,6790.24
2022-05-12,Central,Keyboard,Wholesale,86,349.92,0.22,36,Female,1,23472.63,10938.65,12533.98
2022-03-25,North,Keyboard,Direct,36,1068.72,0.11,25,Other,0,34241.79,18251.68,15990.11
2023-02-03,Central,Tablet,Online,5,79.86,0.17,69,Female,0,331.42,175.48,155.94
2023-09-20,North,Monitor,Retail,64,96.01,0.27,64,Female,0,4485.59,2834.61,1650.98
2022-04-19,West,Phone,Direct,7,920.05,0.29,53,Female,0,4572.65,3122.1,1450.55
2022-08-09,Central,Phone,Online,70,970.24,0.07,67,Other,0,63162.62,29108.68,34053.94
2023-07-07,East,Laptop,Wholesale,22,1004.59,0.06,30,Other,0,20774.92,14489.58,6285.34
2023-01-03,North,Tablet,Direct,74,570.38,0.2,50,Male,0,33766.5,23031.96,10734.54
2022-05-27,North,Headphones,Online,46,1212.8,0.12,49,Female,0,49094.14,21296.84,27797.3
2022-04-22,South,Headphones,Wholesale,40,809.76,0.01,45,Other,0,32066.5,21603.52,10462.98
2023-09-07,Central,Phone,Direct,61,176.09,0.1,57,Male,0,9667.34,5504.33,4163.01
2023-07-12,East,Monitor,Retail,46,1199.71,0.24,68,Male,0,41941.86,27836.26,14105.6
2023-05-09,West,Keyboard,Direct,84,1430.54,0.24,66,Other,0,91325.67,62438.5,28887.17
2023-05-20,South,Webcam,Retail,28,108.85,0.15,27,Female,0,2590.63,1703.79,886.84
2023-04-20,East,Laptop,Direct,87,599.2,0.14,50,Male,0,44832.14,23351.42,21480.72
2022-09-28,Central,Monitor,Wholesale,35,741.52,0.17,18,Male,0,21541.16,12731.42,8809.74
2023-02-25,East,Phone,Retail,1,236.78,0.07,38,Female,0,220.21,118.79,101.42
2023-12-08,North,Tablet,Retail,29,1304.21,0.16,22,Other,0,31770.56,16200.9,15569.66
2023-01-02,North,Laptop,Direct,9,440.54,0.0,18,Female,0,3964.86,1884.15,2080.71
2022-10-07,South,Phone,Online,9,1178.85,0.14,38,Female,0,9124.3,4858.26,4266.04
2022-10-10,Central,Headphones,Retail,22,1013.07,0.1,42,Other,0,20058.79,12873.56,7185.23
2022-02-09,Central,Laptop,Direct,63,905.11,0.2,37,Male,0,45617.54,29797.69,15819.85
2022-07-08,East,Phone,Wholesale,66,304.37,0.19,62,Female,0,16271.62,11185.14,5086.48
2022-06-13,South,Headphones,Direct,80,346.64,0.11,26,Male,0,24680.77,12024.1,12656.67
2023-06-20,Central,Webcam,Direct,58,90.08,0.0,33,Male,0,5224.64,3109.28,2115.36
2023-06-20,North,Headphones,Retail,70,376.25,0.08,45,Male,0,24230.5,14735.38,9495.12
2022-01-04,East,Keyboard,Online,55,531.26,0.19,57,Other,0,23667.63,10825.57,12842.06
2022-10-17,West,Tablet,Wholesale,13,1253.06,0.02,63,Male,0,15963.98,8142.66,7821.32
2023-03-09,North,Keyboard,Retail,97,562.26,0.03,66,Female,0,52903.04,26593.14,26309.9
2023-04-16,South,Phone,Retail,19,1136.84,0.19,53,Female,0,17495.97,12173.22,5322.75
2022-06-30,Central,Webcam,Retail,79,670.37,0.23,56,Female,0,40778.61,28035.85,12742.76
2022-09-05,North,Monitor,Wholesale,33,1181.61,0.1,66,Other,0,35093.82,22689.22,12404.6
2023-09-20,West,Webcam,Online,74,1464.88,0.15,41,Female,0,92140.95,49926.65,42214.3
2022-10-06,West,Webcam,Wholesale,65,374.97,0.28,33,Other,0,17548.6,8409.67,9138.93
2023-08-04,South,Webcam,Wholesale,60,1296.27,0.28,31,Male,0,55998.86,37787.43,18211.43
2022-09-11,North,Keyboard,Online,12,940.3,0.09,65,Male,0,10268.08,4932.92,5335.16
2022-06-30,East,Monitor,Wholesale,43,1229.6,0.24,51,Other,0,40183.33,22365.35,17817.98
2023-11-12,North,Headphones,Direct,93,984.35,0.18,41,Other,0,75066.53,35545.64,39520.89
2023-05-24,West,Phone,Wholesale,17,647.45,0.29,64,Other,0,7814.72,5402.92,2411.8
2023-12-01,South,Tablet,Retail,68,357.55,0.14,28,Male,0,20909.52,8625.77,12283.75
2023-07-20,South,Monitor,Wholesale,29,123.65,0.23,62,Other,0,2761.1,1248.86,1512.24
2022-11-22,East,Phone,Retail,55,812.57,0.23,53,Male,0,34412.34,21663.08,12749.26
2022-12-23,South,Monitor,Wholesale,7,1485.68,0.15,18,Male,0,8839.8,3937.54,4902.26
2023-10-12,South,Keyboard,Retail,44,1112.3,0.24,64,Female,0,37195.31,25806.29,11389.02
2023-11-11,South,Phone,Retail,77,504.47,0.08,29,Male,0,35736.65,17739.88,17996.77
2023-01-26,South,Keyboard,Retail,5,1244.26,0.04,38,Other,0,5972.45,4034.95,1937.5
2023-09-07,South,Laptop,Online,60,1158.1,0.13,26,Other,0,60452.82,36192.11,24260.71
2022-03-26,West,Phone,Wholesale,6,436.82,0.28,56,Other,0,1887.06,1113.81,773.25
2022-11-13,North,Monitor,Wholesale,98,41.18,0.15,20,Male,0,3430.29,2314.11,1116.18
2022-07-31,Central,Laptop,Direct,7,194.88,0.19,33,Male,0,1104.97,612.14,492.83
2023-05-30,South,Keyboard,Direct,46,1318.41,0.19,21,Female,0,49123.96,25555.93,23568.03
2023-01-19,Central,Keyboard,Direct,57,1258.11,0.04,43,Female,0,68843.78,32032.1,36811.68
2023-11-22,Central,Monitor,Wholesale,54,456.91,0.12,63,Other,0,21712.36,9626.41,12085.95
2022-12-08,West,Laptop,Online,92,442.09,0.21,30,Male,0,32131.1,20484.56,11646.54
2022-02-07,South,Webcam,Retail,46,1193.44,0.29,37,Other,0,38977.75,17087.12,21890.63
2023-05-26,Central,Headphones,Wholesale,10,1407.85,0.05,36,Other,0,13374.58,6930.78,6443.8
2023-02-24,South,Tablet,Online,4,1173.12,0.12,44,Other,0,4129.38,2158.7,1970.68
2022-06-18,East,Monitor,Online,67,916.26,0.03,19,Female,0,59547.74,35689.93,23857.81
2022-12-09,East,Keyboard,Wholesale,25,379.15,0.07,27,Other,0,8815.24,4262.65,4552.59
2022-11-02,East,Phone,Retail,87,798.11,0.11,42,Female,0,61797.66,40259.24,21538.42
2023-06-26,Central,Laptop,Online,91,365.6,0.16,36,Male,1,27946.46,12918.12,15028.34
2023-12-03,East,Headphones,Wholesale,78,1215.86,0.07,32,Other,0,88198.48,56159.91,32038.57
2023-06-21,West,Tablet,Retail,61,592.7,0.07,56,Female,0,33623.87,22021.21,11602.66
2022-04-22,West,Phone,Direct,38,1253.87,0.23,64,Male,0,36688.24,16801.53,19886.71
2023-02-15,Central,Laptop,Online,32,584.78,0.29,66,Female,0,13286.2,8540.7,4745.5
2022-07-25,South,Headphones,Online,23,1239.74,0.1,41,Other,0,25662.62,15759.98,9902.64
2022-07-04,North,Monitor,Wholesale,37,513.31,0.21,33,Male,1,15004.05,9937.38,5066.67
2023-01-17,South,Headphones,Wholesale,3,671.4,0.08,34,Male,0,1853.06,1024.72,828.34
2023-05-11,South,Monitor,Retail,99,930.92,0.28,33,Male,0,66355.98,31197.73,35158.25
2023-01-14,South,Webcam,Direct,13,124.03,0.2,35,Female,0,1289.91,868.9,421.01
2022-02-16,South,Laptop,Direct,34,1423.35,0.24,66,Female,0,36779.36,23428.93,13350.43
2023-07-05,North,Headphones,Wholesale,88,868.94,0.01,21,Female,0,75702.05,30757.41,44944.64
2023-06-12,East,Tablet,Wholesale,65,771.57,0.18,19,Male,0,41124.68,28039.8,13084.88
2023-05-19,South,Headphones,Retail,76,1262.3,0.16,66,Other,0,80585.23,55165.23,25420.0
2022-01-22,West,Laptop,Wholesale,8,1301.33,0.09,66,Other,0,9473.68,4799.28,4674.4
2022-08-01,Central,Phone,Retail,83,792.95,0.08,48,Male,1,60549.66,24401.84,36147.82
2022-11-06,Central,Phone,Retail,9,1392.35,0.17,19,Other,0,10400.85,5884.4,4516.45
2023-10-23,West,Headphones,Direct,28,115.81,0.21,19,Male,0,2561.72,1726.86,834.86
2022-09-29,South,Headphones,Retail,78,187.57,0.01,32,Other,0,14484.16,6334.39,8149.77
2023-07-25,North,Monitor,Direct,91,903.25,0.17,65,Other,0,68222.47,39374.8,28847.67
2022-07-21,East,Laptop,Direct,18,544.02,0.05,60,Other,0,9302.74,5763.33,3539.41
2022-02-01,Central,Monitor,Direct,42,707.05,0.04,46,Female,0,28508.26,12555.24,15953.02
2023-03-19,East,Tablet,Wholesale,41,505.56,0.19,51,Female,0,16789.65,9301.16,7488.49
2022-06-11,North,Webcam,Direct,70,618.99,0.09,57,Male,0,39429.66,16822.32,22607.34
2022-09-11,Central,Phone,Retail,33,1237.52,0.13,49,Female,0,35529.2,20160.61,15368.59
2023-06-05,East,Keyboard,Wholesale,89,898.34,0.11,38,Male,0,71157.51,37900.96,33256.55
2023-10-13,North,Keyboard,Retail,77,1496.07,0.19,47,Female,0,93309.89,44733.64,48576.25
2023-04-25,East,Laptop,Wholesale,54,1184.58,0.14,41,Other,0,55011.9,36083.63,18928.27
2022-01-10,South,Laptop,Retail,87,425.03,0.29,61,Female,0,26254.1,13508.7,12745.4
2023-12-27,North,Keyboard,Online,36,411.23,0.11,31,Female,0,13175.81,8036.52,5139.29
2023-05-20,East,Laptop,Online,97,517.13,0.22,45,Female,0,39126.06,24931.31,14194.75
2023-07-14,South,Phone,Online,85,1268.02,0.08,31,Male,0,99159.16,44977.44,54181.72
2023-03-12,South,Tablet,Retail,98,60.39,0.15,61,Male,0,5030.49,2191.96,2838.53
2022-04-21,North,Tablet,Wholesale,56,360.67,0.17,51,Other,0,16763.94,6744.98,10018.96
2022-06-02,West,Monitor,Direct,17,1359.28,0.1,31,Other,0,20796.98,10226.76,10570.22
2023-09-27,Central,Phone,Direct,10,967.05,0.14,42,Other,0,8316.63,5362.45,2954.18
2022-04-12,North,Webcam,Retail,87,355.73,0.08,29,Female,0,28472.63,17989.85,10482.78
2022-07-10,South,Laptop,Retail,44,344.33,0.0,58,Other,0,15150.52,10022.7,5127.82
2023-12-30,South,Laptop,Retail,2,1296.67,0.06,57,Male,0,2437.74,1531.34,906.4
2023-07-17,North,Webcam,Retail,99,1342.76,0.21,37,Other,0,105017.26,42762.76,62254.5
2022-03-22,West,Monitor,Direct,14,399.07,0.23,65,Other,1,4301.97,2218.33,2083.64
2023-05-04,Central,Monitor,Wholesale,41,642.36,0.08,59,Other,0,24229.82,9735.01,14494.81
2022-03-29,East,Laptop,Direct,2,1255.2,0.12,24,Other,0,2209.15,907.55,1301.6
2022-07-13,North,Laptop,Retail,19,1161.09,0.01,32,Other,0,21840.1,11871.57,9968.53
2022-04-14,Central,Webcam,Online,80,1224.6,0.07,26,Male,0,91110.24,46284.15,44826.09
2022-04-06,Central,Phone,Direct,89,787.23,0.23,21,Female,0,53948.87,30619.06,23329.81
2023-02-27,South,Webcam,Online,1,1369.09,0.18,48,Other,0,1122.65,471.34,651.31
2022-07-17,East,Monitor,Online,2,502.41,0.06,40,Female,0,944.53,544.51,400.02
2022-01-01,North,Webcam,Retail,27,251.87,0.08,23,Other,0,6256.45,2624.59,3631.86
2023-02-11,South,Webcam,Direct,2,1068.92,0.25,45,Female,0,1603.38,845.15,758.23
2023-01-13,South,Webcam,Wholesale,94,818.24,0.06,29,Male,1,72299.69,36562.48,35737.21
2022-06-16,West,Phone,Direct,51,1284.79,0.1,64,Female,0,58971.86,27550.73,31421.13
2023-05-24,Central,Headphones,Wholesale,10,140.12,0.2,68,Other,0,1120.96,553.3,567.66
2023-09-30,North,Laptop,Wholesale,19,1268.66,0.17,39,Female,0,20006.77,8005.85,12000.92
2022-11-09,North,Keyboard,Retail,80,454.08,0.14,41,Female,0,31240.7,15533.75,15706.95
2023-08-16,North,Webcam,Wholesale,13,989.19,0.27,51,Other,0,9387.41,3975.78,5411.63
2023-02-22,South,Keyboard,Direct,48,79.39,0.07,36,Female,0,3543.97,2397.11,1146.86
2023-11-12,West,Headphones,Direct,56,922.18,0.22,41,Other,0,40280.82,17010.58,23270.24
2023-04-22,East,Laptop,Online,72,1081.56,0.05,37,Male,0,73978.7,50744.34,23234.36
2022-03-14,South,Monitor,Wholesale,56,565.75,0.18,69,Other,0,25979.24,14221.76,11757.48
2022-05-21,East,Keyboard,Retail,50,338.81,0.26,51,Male,0,12535.97,6944.32,5591.65
2023-08-05,West,Monitor,Retail,95,815.69,0.14,64,Female,0,66641.87,42413.4,24228.47
2022-09-19,Central,Keyboard,Direct,45,1253.12,0.22,44,Other,0,43984.51,26769.58,17214.93
2022-12-06,North,Monitor,Wholesale,89,498.85,0.25,61,Female,0,33298.24,15687.41,17610.83
2022-11-04,East,Webcam,Retail,59,393.65,0.04,46,Male,1,22296.34,9088.88,13207.46
2022-09-02,South,Keyboard,Wholesale,39,432.82,0.21,18,Male,0,13335.18,8448.3,4886.88
2023-05-30,East,Monitor,Wholesale,21,1424.72,0.28,63,Female,0,21541.77,9455.17,12086.6
2022-12-03,Central,Headphones,Online,55,551.73,0.17,53,Other,0,25186.47,14595.83,10590.64
2023-07-29,North,Phone,Retail,57,25.33,0.06,60,Other,0,1357.18,926.67,430.51
2023-07-15,East,Monitor,Online,41,1176.89,0.04,56,Other,0,46322.39,26164.42,20157.97
2022-03-17,Central,Phone,Retail,93,1054.93,0.08,62,Other,0,90259.81,43836.66,46423.15
2022-06-24,South,Phone,Wholesale,70,210.28,0.03,63,Male,0,14278.01,6477.09,7800.92
2022-04-19,West,Laptop,Retail,82,1477.66,0.15,24,Other,0,102992.9,42029.85,60963.05
2022-07-02,South,Webcam,Direct,49,919.93,0.02,60,Female,0,44175.04,25929.58,18245.46
2022-07-11,North,Headphones,Wholesale,44,761.15,0.07,37,Male,0,31146.26,17672.38,13473.88
2022-03-06,South,Phone,Retail,35,585.68,0.13,37,Female,1,17833.96,9603.9,8230.06
2023-04-19,South,Tablet,Online,91,1350.04,0.14,42,Female,1,105654.13,48403.48,57250.65
2022-04-10,South,Webcam,Online,5,381.07,0.17,60,Female,0,1581.44,744.84,836.6
2023-06-28,South,Phone,Wholesale,71,442.94,0.21,38,Male,0,24844.5,17082.05,7762.45
2022-05-08,North,Monitor,Online,74,201.17,0.01,26,Other,0,14737.71,5985.3,8752.41
2023-03-28,Central,Phone,Wholesale,74,1143.5,0.02,44,Female,0,82926.62,42212.17,40714.45
2023-01-04,East,Monitor,Wholesale,51,901.41,0.02,45,Female,1,45052.47,18545.57,26506.9
2022-02-12,West,Monitor,Wholesale,57,921.42,0.13,42,Other,0,45693.22,20903.31,24789.91
2023-02-23,East,Tablet,Retail,58,343.34,0.01,53,Other,0,19714.58,13404.75,6309.83
2023-05-03,East,Phone,Wholesale,92,983.73,0.22,51,Other,0,70592.46,31404.39,39188.07
2022-03-19,West,Phone,Online,36,1152.88,0.07,19,Other,0,38598.42,22396.18,16202.24
2022-09-27,North,Keyboard,Direct,10,549.68,0.28,26,Female,0,3957.7,1995.01,1962.69
2023-11-05,West,Webcam,Retail,50,1205.99,0.15,36,Male,0,51254.58,30235.82,21018.76
2023-12-02,North,Keyboard,Online,99,536.21,0.13,32,Other,0,46183.77,30280.06,15903.71
2023-12-29,East,Laptop,Wholesale,99,1142.04,0.23,38,Other,0,87057.71,42306.85,44750.86
2022-11-11,North,Monitor,Wholesale,37,69.92,0.21,67,Female,0,2043.76,865.71,1178.05
2022-06-17,Central,Tablet,Direct,20,835.72,0.18,33,Other,0,13705.81,6321.86,7383.95
2022-12-05,West,Keyboard,Online,13,1454.9,0.28,19,Female,0,13617.86,7240.98,6376.88
2022-07-12,Central,Phone,Retail,75,1472.24,0.13,43,Female,0,96063.66,53269.14,42794.52
2023-03-29,East,Laptop,Online,19,436.99,0.24,61,Female,1,6310.14,4307.1,2003.04
2022-10-10,West,Tablet,Wholesale,92,673.27,0.11,46,Female,0,55127.35,22317.24,32810.11
2022-12-02,East,Headphones,Retail,56,113.21,0.25,50,Other,0,4754.82,2982.64,1772.18
2023-01-25,Central,Phone,Wholesale,45,1312.55,0.08,51,Male,1,54339.57,22917.87,31421.7
2023-06-09,East,Phone,Wholesale,60,861.49,0.09,63,Other,0,47037.35,19914.51,27122.84
2022-08-28,West,Headphones,Online,68,589.95,0.2,44,Male,0,32093.28,19135.29,12957.99
2023-04-28,West,Monitor,Direct,57,186.9,0.06,24,Other,1,10014.1,6736.28,3277.82
2023-10-21,East,Monitor,Wholesale,54,1421.22,0.07,66,Female,0,71373.67,34709.65,36664.02
2023-12-17,West,Keyboard,Online,37,804.72,0.09,32,Other,0,27094.92,13027.02,14067.9
2023-08-15,West,Keyboard,Retail,83,438.73,0.2,34,Female,0,29131.67,17051.16,12080.51
2023-07-09,East,Phone,Direct,37,538.32,0.27,26,Other,0,14540.02,9202.15,5337.87
2023-04-03,Central,Webcam,Wholesale,14,420.63,0.2,30,Female,0,4711.06,3112.54,1598.52
2022-03-30,West,Phone,Wholesale,95,910.68,0.25,49,Male,0,64885.95,30815.11,34070.84
2023-10-22,West,Keyboard,Retail,92,1396.35,0.16,19,Female,0,107909.93,67126.42,40783.51
2022-04-05,West,Headphones,Online,44,1287.91,0.02,49,Other,0,55534.68,27332.15,28202.53
2023-03-28,West,Keyboard,Wholesale,83,701.36,0.03,64,Female,0,56466.49,31815.68,24650.81
2023-03-04,East,Phone,Retail,42,1243.22,0.17,37,Male,0,43338.65,19816.85,23521.8
2022-05-31,Central,Tablet,Wholesale,1,646.2,0.1,60,Male,0,581.58,258.11,323.47
2023-05-29,Central,Phone,Online,23,393.41,0.07,36,Other,1,8415.04,5727.2,2687.84
2023-01-11,North,Tablet,Direct,64,1475.45,0.14,63,Female,0,81208.77,45814.72,35394.05
2022-01-22,West,Tablet,Online,28,469.75,0.2,44,Other,0,10522.4,4223.45,6298.95
2022-11-09,West,Phone,Online,4,499.11,0.12,53,Female,1,1756.87,1120.94,635.93
2023-06-03,North,Webcam,Online,41,1484.75,0.24,47,Male,0,46264.81,28094.82,18169.99
2022-07-25,Central,Webcam,Retail,60,218.21,0.22,28,Other,0,10212.23,5083.29,5128.94
2023-01-10,South,Laptop,Wholesale,18,1145.59,0.22,33,Male,0,16084.08,8672.36,7411.72
2023-03-27,South,Keyboard,Direct,63,1405.0,0.3,43,Female,0,61960.5,33146.63,28813.87
2023-09-18,Central,Webcam,Retail,61,777.46,0.09,47,Male,0,43156.8,20820.17,22336.63
2023-08-18,West,Monitor,Online,49,23.73,0.19,19,Female,1,941.84,653.79,288.05
2022-06-28,South,Phone,Direct,47,575.09,0.26,51,Other,1,20001.63,11264.23,8737.4
2022-07-29,East,Tablet,Online,39,185.12,0.17,58,Female,0,5992.33,4009.97,1982.36
2023-05-15,East,Phone,Online,89,635.96,0.24,39,Female,0,43016.33,24760.48,18255.85
2023-04-09,North,Keyboard,Online,82,1189.24,0.12,48,Other,0,85815.56,52094.76,33720.8
2022-05-04,Central,Headphones,Direct,6,669.29,0.18,38,Other,0,3292.91,1346.35,1946.56
2022-04-23,Central,Webcam,Wholesale,83,659.25,0.02,53,Male,1,53623.4,29683.0,23940.4
2022-01-12,South,Webcam,Online,53,844.05,0.3,57,Female,0,31314.25,19301.57,12012.68
2022-05-06,West,Webcam,Wholesale,76,880.9,0.24,40,Female,0,50880.78,22212.46,28668.32
2023-07-19,Central,Tablet,Direct,25,1287.32,0.26,43,Male,0,23815.42,14372.55,9442.87
2022-11-27,South,Monitor,Direct,99,476.37,0.21,35,Female,0,37256.9,15844.68,21412.22
2022-10-10,South,Monitor,Online,65,1236.07,0.06,32,Female,0,75523.88,48494.4,27029.48
2022-05-20,Central,Webcam,Wholesale,5,857.58,0.01,51,Other,0,4245.02,2943.22,1301.8
2023-02-05,South,Monitor,Wholesale,65,464.78,0.26,39,Other,0,22355.92,13145.74,9210.18
2022-04-07,North,Headphones,Online,8,456.79,0.12,45,Other,0,3215.8,1360.68,1855.12
2023-06-01,North,Webcam,Retail,39,554.48,0.08,60,Male,0,19894.74,11459.89,8434.85
2023-07-23,Central,Laptop,Retail,43,941.59,0.17,66,Other,0,33605.35,20911.23,12694.12
2022-03-10,West,Tablet,Direct,82,361.6,0.13,24,Male,0,25796.54,17539.81,8256.73
2022-04-28,North,Headphones,Direct,73,1382.09,0.2,57,Other,0,80714.06,33386.37,47327.69
2022-02-28,North,Tablet,Retail,5,870.87,0.15,59,Female,0,3701.2,2341.06,1360.14
2022-02-02,Central,Webcam,Retail,4,1381.62,0.21,41,Female,0,4365.92,1920.02,2445.9
2022-11-14,East,Headphones,Retail,93,88.68,0.26,52,Other,0,6102.96,3888.66,2214.3
2022-02-19,South,Webcam,Online,1,527.06,0.06,30,Other,0,495.44,330.27,165.17
2023-05-04,North,Headphones,Online,94,53.76,0.1,66,Male,0,4548.1,2994.35,1553.75
2022-01-19,East,Webcam,Online,56,422.93,0.13,30,Female,0,20605.15,12277.82,8327.33
2023-12-27,West,Laptop,Online,45,1295.77,0.29,48,Other,0,41399.85,22779.43,18620.42
2022-07-16,East,Tablet,Online,65,74.18,0.11,36,Other,0,4291.31,2842.46,1448.85
2023-03-26,Central,Headphones,Online,3,665.5,0.11,46,Female,0,1776.88,987.45,789.43
2023-07-13,West,Laptop,Direct,22,194.0,0.2,39,Other,0,3414.4,1560.49,1853.91
2023-11-10,West,Phone,Wholesale,72,636.92,0.13,58,Female,0,39896.67,27243.44,12653.23
2023-03-28,East,Webcam,Direct,56,1261.5,0.29,38,Other,0,50157.24,25679.86,24477.38
2022-10-16,Central,Keyboard,Wholesale,18,942.15,0.27,33,Female,0,12379.85,7270.74,5109.11
2022-05-21,North,Headphones,Direct,25,1110.4,0.15,47,Male,0,23596.0,10848.11,12747.89
2022-03-25,East,Monitor,Direct,48,536.67,0.19,22,Other,0,20865.73,9038.24,11827.49
2023-11-25,North,Laptop,Online,84,1417.71,0.02,58,Other,1,116705.89,65975.19,50730.7
2023-01-26,East,Laptop,Online,31,1069.71,0.21,58,Other,0,26197.2,14837.53,11359.67
2023-08-14,North,Headphones,Wholesale,30,644.26,0.21,23,Male,0,15268.96,7801.26,7467.7
2022-08-03,East,Laptop,Wholesale,80,651.17,0.11,38,Other,0,46363.3,22881.29,23482.01
2023-06-10,West,Phone,Online,66,1379.65,0.07,59,Other,0,84682.92,43379.0,41303.92
2022-08-03,South,Laptop,Direct,81,873.08,0.27,67,Female,0,51625.22,32964.96,18660.26
2023-02-07,West,Keyboard,Wholesale,10,1065.44,0.13,28,Other,0,9269.33,4702.52,4566.81
2022-05-08,North,Keyboard,Retail,71,637.21,0.2,41,Other,0,36193.53,24481.73,11711.8
2023-04-22,Central,Webcam,Retail,59,351.07,0.01,45,Female,0,20506.0,8897.32,11608.68
2023-02-08,West,Webcam,Retail,51,1090.87,0.12,32,Male,0,48958.25,33265.8,15692.45
2022-01-29,South,Monitor,Wholesale,9,919.58,0.25,56,Male,0,6207.17,3766.91,2440.26
2022-12-04,North,Phone,Online,54,761.99,0.12,63,Female,0,36209.76,18224.56,17985.2
2023-12-15,West,Keyboard,Online,62,943.55,0.18,57,Male,0,47970.08,19286.69,28683.39
2022-12-27,East,Headphones,Online,81,328.26,0.06,68,Male,0,24993.72,16014.21,8979.51
