date,campaign_type,customer_segment,impressions,clicks,conversions,spend,revenue_generated,region,ctr,conversion_rate,roi
2023-01-22,SEO,Seniors,30116,103,495,8167.95,32412.94,East,0.0034,4.8058,2.9683
2023-08-12,Google Ads,Students,21660,3408,72,5928.02,11151.9,South,0.1573,0.0211,0.8812
2023-06-26,Google Ads,Young Adults,1501,1753,110,183.31,8516.63,East,1.1679,0.0627,45.4603
2022-10-11,Email,Students,21137,4020,434,8335.03,8664.54,South,0.1902,0.108,0.0395
2022-11-25,Google Ads,Parents,9504,4158,282,351.18,48698.01,South,0.4375,0.0678,137.6697
2023-04-05,SEO,Young Adults,30934,4475,424,1311.34,11983.82,South,0.1447,0.0947,8.1386
2022-06-02,Email,Young Adults,5921,3978,366,8402.82,8585.01,North,0.6718,0.092,0.0217
2023-12-26,Social Media,Young Adults,28086,2667,439,2266.07,8366.69,North,0.095,0.1646,2.6922
2023-11-22,Influencer,Parents,19280,1478,112,8427.15,17345.88,South,0.0767,0.0758,1.0583
2023-05-02,Social Media,Young Adults,45949,2687,159,2439.87,30842.72,East,0.0585,0.0592,11.6411
2023-08-18,Google Ads,Students,18231,3371,211,7730.01,4138.07,East,0.1849,0.0626,-0.4647
2023-12-13,Email,Seniors,31269,2415,382,5467.55,8139.84,East,0.0772,0.1582,0.4888
2023-10-03,Email,Young Adults,14135,2118,251,6742.84,48827.34,North,0.1498,0.1185,6.2414
2022-07-10,SEO,Parents,18421,1285,327,8397.01,30966.04,South,0.0698,0.2545,2.6877
2022-02-21,Email,Parents,46398,4865,113,9841.88,7156.23,West,0.1049,0.0232,-0.2729
2023-08-18,Email,Young Adults,28222,4881,5,948.35,27594.85,East,0.173,0.001,28.0977
2022-12-07,Influencer,Parents,2282,4671,141,6885.29,12198.69,North,2.0469,0.0302,0.7717
2023-12-01,TV,Professionals,19432,1079,402,9591.38,48686.1,Central,0.0555,0.3726,4.076
2023-06-09,Social Media,Parents,35018,1151,338,3800.58,19562.84,South,0.0329,0.2937,4.1473
2022-01-17,Google Ads,Seniors,40153,1576,243,3404.07,7290.28,East,0.0392,0.1542,1.1416
2022-08-30,Email,Professionals,6373,2536,119,6831.77,30725.68,North,0.3979,0.0469,3.4975
2022-12-06,Social Media,Students,43473,925,306,4079.32,7037.89,Central,0.0213,0.3308,0.7253
2023-11-01,TV,Professionals,35503,4383,128,2223.16,25999.88,South,0.1235,0.0292,10.695
2023-11-09,Social Media,Seniors,30117,4546,84,1698.52,42641.2,West,0.1509,0.0185,24.1049
2023-10-13,Google Ads,Professionals,23156,3866,244,2007.04,17417.39,South,0.167,0.0631,7.6781
2023-02-15,Email,Young Adults,4064,2914,113,7072.68,23978.58,South,0.717,0.0388,2.3903
2022-10-21,Google Ads,Parents,23124,1825,471,9195.08,5594.64,East,0.0789,0.2581,-0.3916
2022-01-28,Email,Young Adults,29536,2939,164,8079.54,32387.8,South,0.0995,0.0558,3.0086
2023-02-14,TV,Young Adults,44008,1811,369,4537.2,5783.57,Central,0.0412,0.2038,0.2747
2022-12-25,SEO,Young Adults,30360,2861,115,5333.15,16482.84,Central,0.0942,0.0402,2.0906
2023-11-04,Google Ads,Professionals,24035,3827,104,6239.72,42090.91,South,0.1592,0.0272,5.7456
2023-02-20,Social Media,Students,37992,3803,180,5841.47,7665.95,South,0.1001,0.0473,0.3123
2022-07-01,SEO,Parents,1469,1670,289,9687.88,42040.47,Central,1.1368,0.1731,3.3395
2023-10-29,TV,Professionals,8627,1628,448,8878.26,31602.48,Central,0.1887,0.2752,2.5595
2023-12-27,Google Ads,Young Adults,32570,603,455,531.05,7223.96,East,0.0185,0.7546,12.6032
2022-12-06,SEO,Seniors,39810,2080,232,8374.08,8590.91,West,0.0522,0.1115,0.0259
2022-12-19,Email,Seniors,31630,657,325,1229.2,33228.03,Central,0.0208,0.4947,26.0322
2022-03-10,SEO,Young Adults,19708,1339,352,6933.07,36512.72,West,0.0679,0.2629,4.2665
2023-04-22,TV,Students,13875,1433,457,2927.94,32855.53,West,0.1033,0.3189,10.2214
2022-11-21,Email,Parents,36786,890,158,7756.5,35759.79,Central,0.0242,0.1775,3.6103
2023-05-09,SEO,Professionals,20904,1244,96,185.2,18206.86,East,0.0595,0.0772,97.3092
2022-10-22,Influencer,Students,14040,1627,231,3884.49,271.48,South,0.1159,0.142,-0.9301
2022-07-28,Social Media,Seniors,29676,2153,324,313.07,26539.24,North,0.0726,0.1505,83.7709
2022-06-06,Email,Young Adults,21840,1466,473,9539.95,29806.98,South,0.0671,0.3226,2.1244
2022-03-16,Google Ads,Professionals,24861,2840,278,252.11,34445.2,North,0.1142,0.0979,135.6277
2022-10-14,Influencer,Students,12512,1082,315,1637.37,11719.39,Central,0.0865,0.2911,6.1574
2022-08-19,TV,Students,44244,3742,264,5438.8,8677.54,South,0.0846,0.0706,0.5955
2023-07-31,Google Ads,Students,15929,1088,450,6496.9,41549.21,South,0.0683,0.4136,5.3952
2022-09-28,TV,Professionals,5107,4956,37,7317.01,42096.59,North,0.9704,0.0075,4.7533
2022-03-24,Influencer,Parents,33267,4628,99,2544.33,49383.01,East,0.1391,0.0214,18.409
2023-08-09,Google Ads,Professionals,49996,4924,229,3079.85,17120.08,Central,0.0985,0.0465,4.5587
2022-09-22,Email,Young Adults,5142,1978,312,2475.04,3139.1,Central,0.3847,0.1577,0.2683
2022-09-26,SEO,Professionals,48900,97,189,2516.32,23899.01,Central,0.002,1.9485,8.4976
2022-10-28,Google Ads,Students,42015,4461,86,7839.75,24091.35,South,0.1062,0.0193,2.073
2022-03-31,Social Media,Parents,38350,1098,65,9485.19,2019.2,West,0.0286,0.0592,-0.7871
2022-12-26,Email,Parents,4510,2248,103,5998.45,28838.06,North,0.4984,0.0458,3.8076
2022-10-27,Social Media,Young Adults,16204,663,426,1658.56,13188.79,South,0.0409,0.6425,6.952
2022-01-02,Google Ads,Young Adults,19672,3119,112,747.78,6132.45,East,0.1586,0.0359,7.2009
2023-02-17,Google Ads,Seniors,19695,1407,353,2467.85,30323.58,East,0.0714,0.2509,11.2874
2022-06-25,TV,Seniors,3615,4770,433,1860.16,14260.83,South,1.3195,0.0908,6.6665
2022-05-05,Google Ads,Seniors,27625,2437,68,5827.36,28166.37,North,0.0882,0.0279,3.8335
2023-12-28,Email,Professionals,24985,2094,496,7009.51,957.46,Central,0.0838,0.2369,-0.8634
2023-08-02,Social Media,Parents,38812,748,137,145.45,18437.72,Central,0.0193,0.1832,125.7633
2022-06-27,SEO,Young Adults,46476,3009,136,4452.24,43298.07,West,0.0647,0.0452,8.725
2022-01-05,SEO,Seniors,47652,3960,314,6267.49,32575.83,South,0.0831,0.0793,4.1976
2023-12-15,Influencer,Young Adults,13364,3216,499,2009.47,43402.01,West,0.2406,0.1552,20.5987
2022-04-27,Social Media,Seniors,11877,4116,214,9019.61,37075.63,East,0.3466,0.052,3.1106
2023-03-07,SEO,Professionals,26870,4439,497,5535.22,36041.83,Central,0.1652,0.112,5.5114
2023-01-25,SEO,Professionals,39809,2476,362,3519.44,43527.15,Central,0.0622,0.1462,11.3676
2023-04-24,TV,Students,18848,890,241,284.89,1173.25,West,0.0472,0.2708,3.1183
2023-04-16,Influencer,Young Adults,5269,2365,310,4894.64,21115.92,South,0.4489,0.1311,3.3141
2022-12-16,SEO,Students,42953,4686,85,3425.87,48028.62,West,0.1091,0.0181,13.0194
2022-03-25,SEO,Professionals,13463,4275,48,9698.51,9022.65,East,0.3175,0.0112,-0.0697
2023-08-24,Influencer,Professionals,31234,3230,438,3849.67,32755.62,South,0.1034,0.1356,7.5087
2022-08-15,Google Ads,Young Adults,4733,1546,361,9217.97,39551.62,East,0.3266,0.2335,3.2907
